content,label,title,subtitle,category
坐着等待，好运就不会从天而降。就算命中注定，也要自己去把它找出来。在我过去的体验中，越努力，得到的东西就越好。当我得到的时候，会感觉一切都是注定的。可是如果不努力争取，你得到的可能是另一样东西，那个结果也好象是注定的。所以目前这个局面可以说它是命定，也可以说是人改造了它。——李安,0,,,文体娱乐
吸毒事件越演越烈！跟爆出房祖名为自保供出120人吸毒名单，大陆警方正全面清查，除了握有一份120位吸毒明星的名单外，更锁定2位C姓、1位H姓的高知名度男星，房祖名好友陈柏霖更是中枪，恐将掀起演艺圈缉毒大风暴。（电影青春.com揭开黑幕8.29热辣公映！）,1,,#艺人吸毒名单大猜测#,文体娱乐
一个有爱的节日：提哈节！是尼泊尔的第二大节日，为期五天。节日的第二天主题是敬狗，这一天所有人都会为狗狗戴上花环表达敬意。今年的提哈节定在11月9日~13日。10日这天，尼泊尔加德满都警犬培训中心，警察们给自己的好伙伴献上花环，用朱砂、花瓣等来对狗狗们表达礼敬之心！,0,,,文体娱乐
昨天，一只宠物猴的照片风靡网络。据了解，这种猴名为“石猴”，系国家唯一允许个人饲养的宠物猴，但必须在合法商贩处购买。但石猴并不易养，有网友表示：石猴性格太过活泼，“很皮，模仿力很高，有的时候会自己打开煤气阀门，拿着打火机玩，很危险！”,1,袖珍小猴走红网络，高智慧宠物“不好养”,,文体娱乐
有哪些因为方言而导致的误解？,0,,,文体娱乐
明星上节目也是几多辛苦！看看他们的躲藏神技，也是笑cry!TFBOYS-王俊凯TFBOYS-易烊千玺贾乃亮李小璐Super璐黄晓明花儿大张伟黄雅莉罗晋蔡少芬黃嘉千,0,,#轻松一刻#,文体娱乐
当天老毕饭局用手机录像并发到网上的人叫张清，是北京东博书院的秘书长；右手边为他鼓掌的是刘大为，中国美术家协会主席、少将，右手那个没头发的是史国良，当代著名画家。饭局有风险，入席需谨慎！交友要慎重，圈子要固定,1,,,文体娱乐
爆料王表示，原来女生TL之前都是要脱内裤的，涨姿势了，平安北京越来越平安了。,1,,,文体娱乐
76人目前在一月里12场比赛中赢下了9场，一月的战绩排名和马刺并列联盟第三。,0,,#trusttheprocess#,文体娱乐
”你若逢场作戏，我便将计就计；你若生死不弃，我便奉陪到底。“--雷博,0,,,文体娱乐
曾诚；邹正、金英权、冯潇霆、张琳芃；郑智、黄博文、保利尼奥；郑龙、埃尔克森、高拉特。加油！,0,亚冠决赛次回合恒大首发,,文体娱乐
“见面时，他第一句话就是‘我没有订婚’，我则紧张地回答‘我也没男朋友’。于是开始鸿雁往来，越写越勤，一天一封。他放假回家，我难受了多时。冷静下来觉得不好，这是fallinlove了……”1998年的今天，钱钟书离世。杨绛叹：“我们失散了。”怀念钱老，为世界留下智言。,0,杨绛忆钱钟书,#那年今日#,文体娱乐
好评如潮，游戏作者?ukaszPiskorz调侃自己已经买得起私人直升机；微软关闭直播平台Mixer，跟随Mixer一起奋斗的小主播们基本上算是打了水漂；卡牌游戏以内容百无禁忌著称，但日前这家公司自己出了乱子，这些破事儿会不会有一天被官方自己拿来吐槽呢？,0,,#触乐夜话#,文体娱乐
榴莲，也许你都不知道榴莲是如何生长的，没见过榴莲花是多么娇艳动人。好奇博士,0,,#涨姿势#,文体娱乐
幸福就是重复。每天跟自己喜欢的人一起，通电话，旅行，重复一个承诺和梦想，听他第二十八次提起童年往事，每年的同一天和他庆祝生日，每年的情人节、圣诞节、除夕，也和他共度。甚至连吵架也是重复的，为了一些琐事吵架，然后冷战，疯狂思念对方，最后和好。几米漫画集（转）,0,,,文体娱乐
CCTV和白岩松老师，高级黑啊。（图片来自网络新闻发言人VIP俱乐部）,1,,,文体娱乐
主笔赵涵漠跟随柴静一路从广州，到深圳，再回北京。约6小时的采访后，柴静坦言，这是最近袒露内心最多的一次访谈。她谈到新闻与宣传，谈自己如何做主旋律报道，谈有人希望她成为新闻斗士而她却无志于此。回忆童年时，她哭了。此时此刻，她是记者柴静、女人柴静，不是女神柴静。,0,,,文体娱乐
［联合国视频］和平，用每一种联合国官方语言：????和平PEACEPAIXМИРPAZ,0,,,文体娱乐
我宁愿因做自己而招人厌恶，也不愿为了迎合他人而伪装自己——科特·柯本,0,,,文体娱乐
近日，中国视协电视界职业道德建设委员会成立。胡占凡担任委员会主任，卜宇、王丽萍、林永健、胡玫担任委员会副主任，尤小刚、刘江、张凯丽、陈宝国、侯鸿亮等担任委员。会议还审议通过了，其中提到，该委员会的一个重要任务就是...全文,0,#电视界职业道德建设委员会成立#,#电视界职业道德建设委员会成立#,文体娱乐
1、天黑路滑，社会复杂。2、频频回头的人，自然走不远。3、要不是我劝着自己，我早和这个世界翻脸了。4、手里捧着地图，心中却没有目的地。5、乞丐不一定妒忌百万富翁，但肯定妒忌收入更高的乞丐。6、有一种人只做两件事：妒嫉你成功；笑话你失败。,1,@任志强语录,,文体娱乐
我们都是娑婆世界的众生，对情爱有着难以抗拒的执着。看着唤云，我想问问大家，面对爱你的人和你爱的人，你会如何抉择？,0,,,文体娱乐
"昨天,在芳村客运站广场,看到一帮人在展示花瓶姑娘.这是艺术不是魔术,是真人不是幻觉,说从小就放在花瓶养,慢慢就变成花瓶姑娘了。",1,,,文体娱乐
中国男足为世界和平作出重大贡献！,1,,,文体娱乐
有消息称日本的３Ｄ版贞子要在５．１２那天上映，那天正好是汶川大地震纪念日，这帮小日本鬼子！！！我虽然觉得你的漫画事业做的很好，但是在这种民族情感上，我还是坚定地站在祖国这边！希望你大爷的零票房灵票房！！,1,,,文体娱乐
我的日产越野车今天停沙坪坝被爱国青年下螺丝，比砸车还吓人。这些疯狂又愚蠢的傻货！！！要是车主是个毫无经验的新手未能及时发现咋办？这可真的能要人命啊！！重庆风行天下车友社区,1,,,社会生活
我的钱什么时候能提出来？我6月17号办的，然后才发现人家6月19号就被调查了！我在中国电信中国电信山东客服营业厅办宽带，推荐我用这个路由器，然后交的钱。所以说，这个399应该问谁要回来？,0,,#斐讯联壁#,社会生活
10月16日，我市15岁男孩小柯因父亲不让他玩手机而负气离家出走，加上思念在外务工的母亲，一人离家出走欲从九江坐火车寻找母亲，由于没钱买车票流落在九江火车站附近。详情：网页链接,0,,,社会生活
近日在网络疯传一个视频，疑似在陕西境内，一位女孩在一场婚礼上当伴娘，期间有一些男宾们将伴娘抬到一辆陕C牌照的汽车引擎盖上，然后不顾女孩的挣扎强行将她的裙子当众拉了起来。,0,色狼、流氓,,社会生活
许宝宝还有个10岁的哥哥。许先生说，儿子很关心妹妹，天天询问妹妹的病情，“每天都打电话来问‘‘妹妹怎么样了？’我都说不出口。”于是许先生就想做点什么延续女儿的生命，最终决定捐献女儿器官。,0,父亲：儿子问妹妹怎样，我说不出口,#正能量#,社会生活
第一次间歇性禁食，从昨晚八点吃完晚饭到现在没有吃东西，并没有特别饿，下午去超市和面包店采购也忍住了没吃，不过喝了一杯黑咖啡，自己觉得不算进食了，哈哈。MikeLingFitness_凌云健身,0,,,社会生活
请大家多转发，提醒国人：反对暴力，理性爱国！不要被不良分子利用了！,1,,,社会生活
转??卖狗肉违法了，国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话??12331??大家扩散出去啊！爱狗狗爱动物！养狗的爱狗的请果断转发??,1,,,社会生活
"愤怒！世间怎有如此忘恩负义之人！这位老人九十多岁了，家人平时给他吃剩下的饭菜，还让他干活，他给家里人洗衣服，不小心把衣服洗坏了，他儿子就打他骂他，还让他跪一天.如果你们有谁觉得他儿子连畜生都不如的请转发,告诫我们一定要做孝顺的子女,有爸妈的请转发,没有良心就算了.可怜天下父母心呐！",1,,,社会生活
原来是真事啊？！！新闻都报道了！！4岁成都男孩划伤宝马，宝马车主打了小孩儿一耳光，奶奶叫来6辆奔驰砸毁宝马！！！然后爸爸来了把车买下，并且砸烂。,1,更多资讯关注@我系阿伯微博爆搞搞事专,,社会生活
近日，新浪新闻沈阳晚报成都晚报等微博发布消息称“13岁未成年人杀害同窗”，引发网友关注。对于该案的相关情况，本院通报如下：,0,情况通报,,社会生活
人民的怒火林登万大人的微博视频,1,,,社会生活
现在的新闻也太....丧尸了......居然还有细节描写！！！一把抱住，疯狂亲吻，压在床上.....这......这是耽美文吧.........这.........,1,,,社会生活
重大喜讯；霸州市城区某村正在开发拆迁，一户沈姓居民与登门动员拆迁的人员发生争执进而动武，由于户主夫妻与儿子都学过武术，竟陆续打倒7名拆迁人员，造成一人轻伤，目前该案正由当地警方侦办。2013年7月17日下午，记者最新报道，女主人飞脚踢断了拆迁队长的下身。,1,,,社会生活
近日，网友用户6034392329发布一段视频：一男子进入电梯间后，对一只小狗连踢带踹，随后小狗倒地动弹不得。网友表示，事发宜宾县柏溪镇凯宾上院小区三栋楼。视频是小区保安通过监控发现后，发送到业主群里，业主们对此予以强烈谴责。...展开全文c,0,宜宾男子电梯间虐狗至死引发业主群愤,#宜宾直播间#,社会生活
真实案件！酒吧一帅气男子当场被阉割案发现场莉莉玛莲酒吧，一白色保时捷上下来四人进入该酒吧将一男子当场阉割，场面极为惨烈及壮观，鸡毁人亡。睡了不该睡的女人。坑爹呀~大家引以为戒吧~別亂睡別人的女人是要付出代价的?,1,,,社会生活
费了很大力气，邮寄一包衣服。小姑娘死活要收件人电话我好话说半天给她看微信，这个地方这么穷，哪有电话？你就给我邮寄。丢了不是你的责任地址：四川甘孜藏族自治州石渠县西区长沙贡马乡小学，邮编：627350校长：达洼终于完成了小心愿2北京·金家村桥北,1,,,社会生活
好恐怖，不知道是真是假，反正帶小孩子外出的一定一定要多加小心！丹尼yy越狱兔-haoHaooo穗龙兄弟栩栩Cicej-samIamcyj,1,,,社会生活
。。。这信息量。。。。（转）,1,广州伪娘coser遭黑人强暴，路过维吾尔族商贩拔刀相助,,社会生活
我正在看：“中国式悲哀，南京法官又要红了！”救死扶伤竟然被判定非法！O网页链接）O中国式悲哀！南京法官又要红了,1,又是南京，又一个彭宇,,社会生活
容易喜欢上一个人，也容易很快让感情熄灭。年轻时可以为爱情奋不顾身，现在却连付出真心都做不到了。,0,丧失了喜欢人的能力是怎样的体验？,,社会生活
国务院将于近日批复上海市，同意自2013年1月起撤消上海市静安区，以富民路--常德路为界线，其西面整体并入上海市长宁区；其东面整体并入上海市黄浦区；涉及拆分的街道做相应的调整。,1,静安区将被撤销！拆分划入长宁、黄浦二区,,社会生活
8月2日9时许，受四川省部分地区持续降雨影响，铁路部门正在对成昆铁路汉源至关村坝站区段进行封锁巡查，途经相关区段的旅客列车将出现不同程度晚点，请您谅解！同时提醒旅客朋友们随时关注列车时刻变化，具体情况详见站车公告或拨打12306铁路客服中心电话咨询。,0,,#成铁微发布#,社会生活
