content,label,title,subtitle,category
每个人都在怕，怕自己给出去的是心，别人还回来的却是刀子。友情如此，爱情也如此。,0,,,无法确定
20日，澳大利亚一名女子在昆士兰遇到一条巨大的橄榄蟒，吞噬一只淡水鳄鱼。她冒险用镜头记录下了这一幕，最后蟒蛇对着镜头顽皮一笑，好像什么也没发生……,0,巨蟒生吞鳄鱼后对镜头“顽皮一笑”[生病],#微镜头#,文体娱乐
人生诸多意外，哪有永远的胜利，只有不懈的坚持。如果你想继续飞，伤痛留给我们背！加油！刘翔！！！关注小邪恶漫画,1,刘翔手术图，慎入！,,文体娱乐
山西省临汾市洪洞县出来奇葩女。欺负交警蜀黍也就算了，撕毁法律文书可是要做牢哦！,0,,#睡衣棉拖美女怒撕法律文书#,社会生活
美国的找茬范围越来越大了，这寄人篱下的滋味确实不好受，发愤图强吧。永城市,0,,#爱奇艺遭美国证监会调查#,财经商业
今天上午，30辆装满5美分硬币的卡车停在了加利福尼亚州苹果公司的总部。随后，蒂姆·库克收到来自三星CEO的电话，电话中解释道，这就是将要支付给美国苹果公司的10亿美元的罚款，慢慢运吧，希望这周内可以运完所有的罚款，大概200亿个硬币......电脑报,1,恶搞：三星赔了苹果10亿美元，全都是硬币！,,财经商业
有个网友发现家里的地板有一只汪星人常常在偷看它。。。好精神污染啊。。。,0,,,文体娱乐
加拿大钻石公司卢卡拉（Lucara）宣布该公司于本周一在非洲南部国家博茨瓦纳发现了一颗重达1111克拉的钻石，这是世界上第二大钻石，同时也是逾一个世纪以来被发现的最大的钻石。,0,非洲现世界第二大钻1111克拉,,财经商业
Superdrug和boots買的睡眠噴霧（sanctuary之類的）剛噴完枕頭被子，臉不要沾到上面（比如趴著玩手機）後腦勺有頭髮可以，敏感肌會過敏，別問我為什麼知道。,0,,#英国留学#,医药健康
“我妈妈死了，能给我一个赞吗？”据多位网友反映，日前抖音上出现类似视频。网络流传的一张视频截图显示，一名女童对着屏幕哭诉，下方的文字写着：“妈妈被车撞死了，去医院晚了”。多位网友称，他们曾在抖音平台上看过上述“直播死妈...展开全文c,0,抖音竟现女童哭诉“我妈被车撞死，求赞”视频？,,社会生活
棒啊！90％的新冠病毒遇茶水1分钟被杀灭99.9％的新冠病毒十分钟被灭这个发现奥利给所以，每天都要腾出时间来喝茶呀！宣威市网页链接,1,,,医药健康
李双江之子李天一涉嫌强奸罪于7日被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因第一个与被害女子发生性关系，不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。,1,这样的逻辑，要把李天一害死！领头的老大最轻！,,军事
瑞安强拆事件。对一个孩子下此毒手。小孩全身多处被强拆者砍伤,1,,,社会生活
一大批表格的神技巧，绝对实用，包括手机号分段，给汉字标拼音，文字颠倒等！技能大咖收藏学习！,0,,#涨姿势#,社会生活
呵呵。今年110米栏，每个栏高了4.3㎝，原因是轮蹲奥组萎考虑到了比赛时下雨刮风的可能性，在栏底增加了吸水的材料，却忘了降低栏的高度。而且跨栏用的栏，是志愿者在奥运会开幕两天后加班加点拼装起来的，质量参差不一。……——来自贴吧,1,,,文体娱乐
塑料瓶经常用，但你知道塑料瓶底的数字代表的含义吗？为了你的健康请看完全文，并转给我们的亲朋好友。（转）,0,[话筒]塑料瓶底部的秘密,,医药健康
日前，路虎官方发布了路虎揽胜特别版的官图，新车主打奢华，基于传世加长经典版车型而来，提供V8机械增压发动机与P400e插电式混合动力系统。,0,路虎揽胜SVAutobiographyUltimate官图发布，独特的绿色与黑色搭配就很养眼！,#极智向前#,财经商业
主人不给二哈吃鸡肉，急死二哈这个小公主了哈哈哈，字幕好可爱！,0,,,文体娱乐
年终到了，网传拐卖儿童的事件频发，令人揪心！不管真假，在此提醒朋友们，出门带小孩一定要格外小心，以免让人贩子有机可乘！请转发给身边有小孩的朋友！！,1,年终了，请看好你的小孩！,,社会生活
今夜，三牌楼大街，亲身经历绑架事件南京的姑娘都长点心了！！！现在人贩子太恐怖了！！！！via宫小欣等等等等等等等原帖地址：O网页链接,1,转帖,,社会生活
台风吹倒了塔吊，砸在行驶中的车上台州柯基那么翘的屁股的微博视频,1,,,灾难事故
自救方法！！紧急提示！！在没有医药的情况下，在患者伤处敷很薄的生土豆片，可以快速使伤口愈合、消肿，而给患者喝生土豆汁也可以快速补充能量，促进康复。请帮助扩散给灾区朋友。via延参法师杂谈五味观点联播V中国微闻袁裕来律师徐昕任志强左小祖咒袁国宝,1,雅安地震,,医药健康
Happy张江发生在在洛阳的真实事，洛阳市委书记的侄子杀死其这位老太太的兄弟，政府及其他部门不予理睬，老太太只有以这种方式喊冤啦！（裸身），试问中国政府就这么腐败吗？难道就让这杀人犯逍遥法外吗？请所有的洛阳人、中国人为老太太喊冤啦！,1,,,政治
今天徽州古城中和街，一匹马因受惊在商业街上奔跑时撞到路人！最后被击毙,1,,,社会生活
1)真假快递员？2）危险的免费钥匙圈；3）神秘的10086电话....可怕的是这三个骗局已经致使无数人上当受骗，提醒一下朋友吧。。。,1,注意了，新骗局来了！！！,,社会生活
王凯：抓重点补短板增强发展动能王凯：抓重点补短板增强发展动能,0,权威访谈·乘势而上奋勇前进,,政治
马航旧广告，广告语是这样的“不管你去了哪里，都没有人可以再找到你。”,1,,,社会生活
多段“山东潍坊高新区一私营幼儿园女老师虐打儿童”的视频近日在网上被曝光。视频中一名身穿黑衣的女子坐在孩子身上狠捶男童并揪其领口来回拉扯，之后又脚踩另一男童的头部，进行踢打……涉事班级全班一共30几个孩子，全部被打过。4月5日...展开全文c,0,煽耳光、脚踩头...全班30多个孩子遭幼儿园园长和老师虐待！,,教育考试
3月19日，从山东省政府新闻办新闻发布会上获悉，山东原则上实行集体预约接种，从下周起将逐步开通金苗宝APP、健康山东服务号、健康码等移动应用终端在线预约和接种记录查询功能，实施多平台精准预约。各单位...全文,0,#山东下周起开通新冠疫苗接种在线预约#，原则上实行集体预约接种,#山东下周起开通新冠疫苗接种在线预约#,政治
20日当天来自澳大利亚和韩国商品中，澳大利亚的龙虾制品、罐装鲍鱼等将立即取消关税；而韩国西洋参、天麻等关税也降为零。至于澳大利亚奶粉、牛排；韩国化妆品，则没有马上免税。其中澳大利亚配方奶粉要4年后才完全免税。,0,中韩中澳自贸协定今起生效哪些商品可以马上免税,#民生#,财经商业
哪个都可以唯独这位同情不起来谁让他这几年做作得罪多少人了？,0,,#爱奇艺遭美国证监会调查#,财经商业
看的我汗毛都竖起来了，现在还有点怕！！！转给身边的盆友并且一定认真读完，否则真遇到就来不急了！！！(转),1,恐怖新骗局,#小知识#,社会生活
新疆和田疫情防控升级，从今天开始全部封闭。每日热门短视频的微博视频,1,,#新疆抗疫#,医药健康
见到这些毫无抗击能力的百姓就积极，见到那些日本鬼子就只会躲，这就是中国的腐败。我们只想有个美好的家，难道这也会有错，难道你们这些特警在动手的时候，有没有想过一泡屎一泡尿把你们拉扯大的爸妈，你们居然就这样动得出手，真的是不要脸，杭州市政府更不要脸！,1,,,政治
微信关注时尚芭莎，可以看完整版17分钟视频，还有文章关注以后，搜历史消息就可以看到了林彦俊林彦俊林彦俊,0,,#林彦俊[超话]#,文体娱乐
1998年，三名福建工人在以色列被炸死，中使馆以三人是偷渡客为由不予理睬，并且拒绝配合以色列政府调查处理。以政府查明死者身份后，辗转来到福建，郑重地把死者骨灰交给家属，并每人赔赏70万美元。最有戏剧性的是，中国政府得知后，上门收取每人18万的税。祖国啊！祖国！！！我X!,1,,,政治
正式物理层面封闭！国内疫情又复发，真的别再来了求你了，要哭了...,1,,#北京疫情#,医药健康
3月15日，在东营集输社区卫生服务中心，宣传文化中心员工在医务人员的指导下，有序接种新型冠状病毒灭活疫苗。　　根据山东省统一安排，油田结合实际工作，优先接种人群包括，向社会和油田内部提供公共服务的人员，后勤服务人员，生产运行及应急保障人...全文,0,油田有序组织员工接种新冠疫苗,#防疫抗疫#,医药健康
印度一妇女一次性产下一支足球队，创世界记录！,1,,,社会生活
客观事实证明，中国新发本土病例基本为零，新发现病例基本都为输入病例，而且出现恶化趋势。政府及时暂时停止外国人入境，乃属不得已而为之，理据俱全。支持！深圳,1,,,医药健康
大资金砸盘科技白马股，超20亿资金大出逃原创谢伊...超级大单：大资金砸盘科技白马股超20亿资金大出逃,0,超级大单：大资金砸盘科技白马股超20亿资金大出逃,#股票#,财经商业
生活中，偶尔遇到艰难，要时刻告诫自己：①失败的人，是热度只有五分钟的人；成功的人，往往是坚持到最后的人；②粗者与人斗力，愚者与人斗气，慧者与人斗智；③与其用力气做事，不如用智慧做事。努力向前，生活必将会变得更加美好！又到新的一天，周六早安！,0,,,文体娱乐
机构情报早知道1、全国首个食品安全追溯系统上线相关企业值得关注（信息发展、飞利信）2、近十年最强沙尘暴来袭环保及风沙治理迎机会（亚厦股份、中创环保）3、重组新冠病毒疫苗使用获批研发支撑行业高增长（智飞生物、山东药玻）4、空气净化器销量大增相关企业值得关注（创元科技、再升科...全文,0,,,财经商业
2013年新假币…………速速转发你身边的朋友，让他们别上当了。。。江宁公安在线,1,,,社会生活
太恐怖了吧，但愿只是明星的自我炒作！,0,,,文体娱乐
詐欺犯真爽！！馬來西亞電信詐欺帶回台灣的20名詐欺犯竟然全放了！？台灣真的好棒棒！！台灣~~！台灣難波萬！！難波萬！！！??,0,,#?台灣No1#,政治
北京突然有381万套房产被抛向二手房市场，这是神马信号，明眼人即可明白要如何了。由ZF和开发商十多年来狼狈为奸欺骗和玩弄公民的游戏暂时中场休息，不经公民同意且不给公民权益金的土地财政要有拐点了，估计上海、广州也要抛售了。-原文地址：O网页链接,1,,,财经商业
